SKU_NAME,FEED_DATE,CATEGORY,SUB_CATEGORY,ORDERED_REVENUE,ORDERED_UNITS,REP_OOS
C11SJ6R9E5,8/14/2019,1000 Inputs,1002 Mice,833.88,42,15.64
C11SJ6R9E5,8/15/2019,1000 Inputs,1002 Mice,870.32,44,18.45
C11SJ6R9E5,8/16/2019,1000 Inputs,1002 Mice,454.94,23,9.32
C11SJ6R9E5,8/17/2019,1000 Inputs,1002 Mice,533.79,27,15.48
C11SJ6R9E5,8/18/2019,1000 Inputs,1002 Mice,810.56,41,16.77
C11SJ6R9E5,8/19/2019,1000 Inputs,1002 Mice,1126.89,57,15.11
C11SJ6R9E5,8/20/2019,1000 Inputs,1002 Mice,988.94,50,15.47
C11SJ6R9E5,8/21/2019,1000 Inputs,1002 Mice,1892.4,95,15.03
C11SJ6R9E5,8/22/2019,1000 Inputs,1002 Mice,857.75,43,10.99
C11SJ6R9E5,8/23/2019,1000 Inputs,1002 Mice,479.41,24,17.65
C11SJ6R9E5,8/24/2019,1000 Inputs,1002 Mice,737.04,37,30.35
C11SJ6R9E5,8/25/2019,1000 Inputs,1002 Mice,936.24,47,23.83
C11SJ6R9E5,8/26/2019,1000 Inputs,1002 Mice,956.16,48,14.75
C11SJ6R9E5,8/27/2019,1000 Inputs,1002 Mice,717.12,36,16.8
C11SJ6R9E5,8/28/2019,1000 Inputs,1002 Mice,657.36,33,14.85
C11SJ6R9E5,8/29/2019,1000 Inputs,1002 Mice,1195.2,60,13.97
C11SJ6R9E5,8/30/2019,1000 Inputs,1002 Mice,836.64,42,18.69
C11SJ6R9E5,8/31/2019,1000 Inputs,1002 Mice,936.24,47,13.45
C01TSH17OH,5/1/2019,1000 Inputs,1005 Webcams,4771,13,9.24
C01TSH17OH,5/2/2019,1000 Inputs,1005 Webcams,7707,21,18.04
C01TSH17OH,5/3/2019,1000 Inputs,1005 Webcams,2569,7,10.24
C01TSH17OH,5/4/2019,1000 Inputs,1005 Webcams,0,0,15.38
C01TSH17OH,5/5/2019,1000 Inputs,1005 Webcams,0,0,34.55
C01TSH17OH,5/6/2019,1000 Inputs,1005 Webcams,1914.9,5,18.15
C01TSH17OH,5/7/2019,1000 Inputs,1005 Webcams,4611.77,12,26.55
C01TSH17OH,5/8/2019,1000 Inputs,1005 Webcams,0,0,18.75
C01TSH17OH,5/9/2019,1000 Inputs,1005 Webcams,2360.46,6,9.29
C01TSH17OH,5/10/2019,1000 Inputs,1005 Webcams,1222.32,3,13.48
C01TSH17OH,5/11/2019,1000 Inputs,1005 Webcams,0,0,14.75
C01TSH17OH,5/12/2019,1000 Inputs,1005 Webcams,0,0,11.59
C01TSH17OH,5/13/2019,1000 Inputs,1005 Webcams,2792.93,7,5.61
C01TSH17OH,5/14/2019,1000 Inputs,1005 Webcams,1976.6,5,6.06
C01TSH17OH,5/15/2019,1000 Inputs,1005 Webcams,2680.86,7,28.02
C01TSH17OH,5/16/2019,1000 Inputs,1005 Webcams,1578.95,4,17.33
C01TSH17OH,5/17/2019,1000 Inputs,1005 Webcams,398.99,1,9.29
C01TSH17OH,5/18/2019,1000 Inputs,1005 Webcams,0,0,12.73
C01TSH17OH,5/19/2019,1000 Inputs,1005 Webcams,0,0,19.23
C01TSH17OH,5/20/2019,1000 Inputs,1005 Webcams,789.52,2,17.46
C01TSH17OH,5/21/2019,1000 Inputs,1005 Webcams,1595.96,4,23.24
C01TSH17OH,5/22/2019,1000 Inputs,1005 Webcams,0,0,14.16
C01TSH17OH,5/23/2019,1000 Inputs,1005 Webcams,376.11,1,15.12
C01TSH17OH,5/24/2019,1000 Inputs,1005 Webcams,751.18,2,8.43
C01TSH17OH,5/25/2019,1000 Inputs,1005 Webcams,779.94,2,25.32
C01TSH17OH,5/26/2019,1000 Inputs,1005 Webcams,389.99,1,15.28
C01TSH17OH,5/27/2019,1000 Inputs,1005 Webcams,1528.71,4,32.14
C01TSH17OH,5/28/2019,1000 Inputs,1005 Webcams,3408.12,9,18.34
C01TSH17OH,5/29/2019,1000 Inputs,1005 Webcams,4913.87,13,14.29
C01TSH17OH,5/30/2019,1000 Inputs,1005 Webcams,6047.84,16,17.28
C01TSH17OH,5/31/2019,1000 Inputs,1005 Webcams,5291.86,14,9.95
C01TSH17OH,6/1/2019,1000 Inputs,1005 Webcams,377.99,1,17.05
C01TSH17OH,6/2/2019,1000 Inputs,1005 Webcams,1889.95,5,16.04
C01TSH17OH,6/3/2019,1000 Inputs,1005 Webcams,3023.92,8,13.19
C01TSH17OH,6/4/2019,1000 Inputs,1005 Webcams,377.99,1,12.39
C01TSH17OH,6/5/2019,1000 Inputs,1005 Webcams,2645.93,7,10.25
C01TSH17OH,6/6/2019,1000 Inputs,1005 Webcams,755.98,2,7.89
C01TSH17OH,6/7/2019,1000 Inputs,1005 Webcams,2940.32,8,30.43
C01TSH17OH,6/8/2019,1000 Inputs,1005 Webcams,735.08,2,25.64
C01TSH17OH,6/9/2019,1000 Inputs,1005 Webcams,367.54,1,18.84
C01TSH17OH,6/10/2019,1000 Inputs,1005 Webcams,1837.7,5,25.44
C01TSH17OH,6/11/2019,1000 Inputs,1005 Webcams,4778.02,13,20.72
C01TSH17OH,6/12/2019,1000 Inputs,1005 Webcams,3675.4,10,28.1
C01TSH17OH,6/13/2019,1000 Inputs,1005 Webcams,4410.48,12,16.59
C01TSH17OH,6/14/2019,1000 Inputs,1005 Webcams,2940.32,8,25.36
C01TSH17OH,6/15/2019,1000 Inputs,1005 Webcams,367.54,1,9.52
C01TSH17OH,6/16/2019,1000 Inputs,1005 Webcams,735.08,2,36.14
C01TSH17OH,6/17/2019,1000 Inputs,1005 Webcams,3307.86,9,34.33
C01TSH17OH,6/18/2019,1000 Inputs,1005 Webcams,2572.78,7,27.98
C01TSH17OH,6/19/2019,1000 Inputs,1005 Webcams,2931.22,8,16.8
C01TSH17OH,6/20/2019,1000 Inputs,1005 Webcams,3299.76,9,9.2
C01TSH17OH,6/21/2019,1000 Inputs,1005 Webcams,1832.3,5,6.49
C01TSH17OH,6/22/2019,1000 Inputs,1005 Webcams,733.28,2,16.22
C01TSH17OH,6/23/2019,1000 Inputs,1005 Webcams,366.64,1,4.04
C01TSH17OH,6/24/2019,1000 Inputs,1005 Webcams,4766.32,13,10.61
C01TSH17OH,6/25/2019,1000 Inputs,1005 Webcams,4043.84,11,7.66
C01TSH17OH,6/26/2019,1000 Inputs,1005 Webcams,3675.4,10,9.44
C01TSH17OH,6/27/2019,1000 Inputs,1005 Webcams,2940.32,8,7.83
C01TSH17OH,6/28/2019,1000 Inputs,1005 Webcams,3181.32,9,14.08
C01TSH17OH,6/29/2019,1000 Inputs,1005 Webcams,706.96,2,18.75
C01TSH17OH,6/30/2019,1000 Inputs,1005 Webcams,706.96,2,33.94
C01TSH17OH,7/1/2019,1000 Inputs,1005 Webcams,1243.94,3,2.73
C01TSH17OH,7/2/2019,1000 Inputs,1005 Webcams,2729.74,7,7.59
C01TSH17OH,7/3/2019,1000 Inputs,1005 Webcams,2018.92,5,11.31
C01TSH17OH,7/4/2019,1000 Inputs,1005 Webcams,353.48,1,26.37
C01TSH17OH,7/5/2019,1000 Inputs,1005 Webcams,1060.44,3,25.66
C01TSH17OH,7/6/2019,1000 Inputs,1005 Webcams,0,0,22.95
C01TSH17OH,7/7/2019,1000 Inputs,1005 Webcams,353.48,1,25
C01TSH17OH,7/8/2019,1000 Inputs,1005 Webcams,4948.72,14,12.99
C01TSH17OH,7/9/2019,1000 Inputs,1005 Webcams,2474.36,7,11.39
C01TSH17OH,7/10/2019,1000 Inputs,1005 Webcams,2120.88,6,17.62
C01TSH17OH,7/11/2019,1000 Inputs,1005 Webcams,4948.72,14,10.24
C01TSH17OH,7/12/2019,1000 Inputs,1005 Webcams,3534.8,10,18.84
C01TSH17OH,7/13/2019,1000 Inputs,1005 Webcams,0,0,14.29
C01TSH17OH,7/14/2019,1000 Inputs,1005 Webcams,706.96,2,21.65
C01TSH17OH,7/15/2019,1000 Inputs,1005 Webcams,6009.16,17,16.02
C01TSH17OH,7/16/2019,1000 Inputs,1005 Webcams,3534.73,10,15.19
C01TSH17OH,7/17/2019,1000 Inputs,1005 Webcams,3181.32,9,18.46
C01TSH17OH,7/18/2019,1000 Inputs,1005 Webcams,5655.68,16,12.7
C01TSH17OH,7/19/2019,1000 Inputs,1005 Webcams,3181.32,9,12.84
C01TSH17OH,7/20/2019,1000 Inputs,1005 Webcams,706.96,2,19.51
C01TSH17OH,7/21/2019,1000 Inputs,1005 Webcams,353.48,1,30
C01TSH17OH,7/22/2019,1000 Inputs,1005 Webcams,1413.92,4,19.42
C01TSH17OH,7/23/2019,1000 Inputs,1005 Webcams,1060.44,3,8.9
C01TSH17OH,7/24/2019,1000 Inputs,1005 Webcams,1527.24,4,9.83
C01TSH17OH,7/25/2019,1000 Inputs,1005 Webcams,4315.44,12,12.29
C01TSH17OH,7/26/2019,1000 Inputs,1005 Webcams,5034.68,14,16.84
C01TSH17OH,7/27/2019,1000 Inputs,1005 Webcams,1078.86,3,25.4
C01TSH17OH,7/28/2019,1000 Inputs,1005 Webcams,359.62,1,20.51
C01TSH17OH,7/29/2019,1000 Inputs,1005 Webcams,6832.78,19,15.93
C01TSH17OH,7/30/2019,1000 Inputs,1005 Webcams,4315.44,12,13.55
C01TSH17OH,7/31/2019,1000 Inputs,1005 Webcams,2517.34,7,16.32
C01TSH17OH,8/1/2019,1000 Inputs,1005 Webcams,3596.2,10,11.65
C01TSH17OH,8/2/2019,1000 Inputs,1005 Webcams,2157.72,6,13.95
C01TSH17OH,8/3/2019,1000 Inputs,1005 Webcams,359.62,1,17.81
C01TSH17OH,8/4/2019,1000 Inputs,1005 Webcams,719.24,2,13.21
C01TSH17OH,8/5/2019,1000 Inputs,1005 Webcams,3236.58,9,14.39
C01TSH17OH,8/6/2019,1000 Inputs,1005 Webcams,7192.4,20,13.82
C01TSH17OH,8/7/2019,1000 Inputs,1005 Webcams,3955.82,11,11.11
C01TSH17OH,8/8/2019,1000 Inputs,1005 Webcams,2871.78,8,10.98
C01TSH17OH,8/9/2019,1000 Inputs,1005 Webcams,716.91,2,9.71
C01TSH17OH,8/10/2019,1000 Inputs,1005 Webcams,359.62,1,26.73
C01TSH17OH,8/11/2019,1000 Inputs,1005 Webcams,1078.86,3,19.44
C01TSH17OH,8/12/2019,1000 Inputs,1005 Webcams,3953.49,11,10.21
C01TSH17OH,8/13/2019,1000 Inputs,1005 Webcams,1205.01,3,7.42
C01TSH17OH,8/14/2019,1000 Inputs,1005 Webcams,4199.88,12,21.24
C01TSH17OH,8/15/2019,1000 Inputs,1005 Webcams,3849.89,11,11.95
C01TSH17OH,8/16/2019,1000 Inputs,1005 Webcams,1749.95,5,7.18
C01TSH17OH,8/17/2019,1000 Inputs,1005 Webcams,349.99,1,12.82
C01TSH17OH,8/18/2019,1000 Inputs,1005 Webcams,0,0,29.11
C01TSH17OH,8/19/2019,1000 Inputs,1005 Webcams,3159.92,8,8.37
C01TSH17OH,8/20/2019,1000 Inputs,1005 Webcams,1184.97,3,16.18
C01TSH17OH,8/21/2019,1000 Inputs,1005 Webcams,2758.99,7,14.06
C01TSH17OH,8/22/2019,1000 Inputs,1005 Webcams,1576,4,14.46
C01TSH17OH,8/23/2019,1000 Inputs,1005 Webcams,1576,4,8.53
C01TSH17OH,8/24/2019,1000 Inputs,1005 Webcams,788,2,22.22
C01TSH17OH,8/25/2019,1000 Inputs,1005 Webcams,394,1,32.95
C01TSH17OH,8/26/2019,1000 Inputs,1005 Webcams,2758,7,13.71
C01TSH17OH,8/27/2019,1000 Inputs,1005 Webcams,788,2,16.67
C01TSH17OH,8/28/2019,1000 Inputs,1005 Webcams,2364,6,13.01
C01TSH17OH,8/29/2019,1000 Inputs,1005 Webcams,785.03,2,10.5
C01TSH17OH,8/30/2019,1000 Inputs,1005 Webcams,3546,9,12.07
C01TSH17OH,8/31/2019,1000 Inputs,1005 Webcams,1182,3,20.45
C11ULFE71M,5/13/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,5/14/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,5/19/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,6/11/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,6/12/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,6/13/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,6/14/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,7/13/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,7/24/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,7/28/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,7/29/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,8/2/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,8/8/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,8/11/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,8/12/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,8/13/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,8/14/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,8/15/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,8/23/2019,1000 Inputs,1002 Mice,0,0,0
C11ULFE71M,8/31/2019,1000 Inputs,1002 Mice,0,0,0
C02UYCQYRF,5/1/2019,5000 Portable Media Players,5045 Media Speaker Systems,-151.79,-1,0
C02UYCQYRF,5/2/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/3/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/4/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/5/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/6/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/7/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/8/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/9/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/10/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/11/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/12/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/13/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/14/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/15/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/16/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/17/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/18/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/19/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/20/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/21/2019,5000 Portable Media Players,5045 Media Speaker Systems,150.15,1,0
C02UYCQYRF,5/22/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/23/2019,5000 Portable Media Players,5045 Media Speaker Systems,125.99,1,0
C02UYCQYRF,5/24/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/25/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/26/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/27/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/28/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/29/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/30/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,5/31/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/1/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/2/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/3/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/4/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/5/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/6/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/7/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/8/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/9/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/10/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/11/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/12/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/13/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/14/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/15/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,
C02UYCQYRF,6/16/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/17/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/18/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/19/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/20/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/21/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/22/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/23/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/24/2019,5000 Portable Media Players,5045 Media Speaker Systems,150.6,1,0
C02UYCQYRF,6/25/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/26/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/27/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/28/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/29/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,6/30/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/1/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/2/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/3/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/4/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/5/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/6/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/7/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/8/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/9/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/10/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/11/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/12/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/13/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/14/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/15/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/16/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/17/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/18/2019,5000 Portable Media Players,5045 Media Speaker Systems,152.09,1,0
C02UYCQYRF,7/19/2019,5000 Portable Media Players,5045 Media Speaker Systems,3594.45,56,0
C02UYCQYRF,7/20/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/21/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/22/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/23/2019,5000 Portable Media Players,5045 Media Speaker Systems,509.97,3,0
C02UYCQYRF,7/24/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/25/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/26/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/27/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/28/2019,5000 Portable Media Players,5045 Media Speaker Systems,199.99,1,0
C02UYCQYRF,7/29/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/30/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,7/31/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/1/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/2/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/3/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/4/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/5/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/6/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/7/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/8/2019,5000 Portable Media Players,5045 Media Speaker Systems,249,1,0
C02UYCQYRF,8/9/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/10/2019,5000 Portable Media Players,5045 Media Speaker Systems,-365.7,-6,0
C02UYCQYRF,8/11/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/12/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/13/2019,5000 Portable Media Players,5045 Media Speaker Systems,-509.97,-3,0
C02UYCQYRF,8/14/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/15/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/16/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/17/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/18/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/19/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/20/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/21/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/22/2019,5000 Portable Media Players,5045 Media Speaker Systems,179.54,1,0
C02UYCQYRF,8/23/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/24/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/25/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/26/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/27/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/28/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/29/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/30/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
C02UYCQYRF,8/31/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/1/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/2/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/3/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/4/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/5/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/6/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/7/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/8/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/9/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/10/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/11/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/12/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/13/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/14/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/15/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/16/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/17/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/18/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/19/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/20/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/21/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/22/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/23/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/24/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/25/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/26/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/27/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/28/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/29/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
D00VXBPXRY,5/30/2019,5000 Portable Media Players,5045 Media Speaker Systems,0,0,0
